"Export time: 8/6/2022, 9:02:34 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Rating Number","Rating","Fees","Rank","Category","ASIN","Link"
"Search Term: eco friendly pencils","","1","BAZIC Recycled Pencil Newspaper Pencils100% Wood Free Pre-sharpened 2 HB Latex Free Eraser Non Toxic Graphite Paper Pencils (10/Pack) 2-Packs","BAZIC Products","$8.49","70","2","$594","09/09/2020","...","26","4.7","","42380","Office Products","B08HSPYT1T","https://www.amazon.com/dp/B08HSPYT1T"
"Average Sales: 2,385","","2","BIC Ecolutions Xtra-Life Mechanical Pencil Medium Point (0.7mm) 24-Count assorted (MPEP241-Blk)","BIC","$12.24","128","4","$1567","01/14/2010","$6.86","564","4.7","$5.38","34962","Office Products","B00347A970","https://www.amazon.com/dp/B00347A970"
"Average Sales Rank: 100,444","","3","BIC ReVolution 2 Mechanical Pencil 65% Recycled Plastic Medium Point (0.7 mm) 100% Recycled Packaging 48 Count Pack","BIC","$12.35","1603","53","$19797","01/10/2022","$6.73","112","4.8","$5.62","25231","Office Products","B09Q7MXYB2","https://www.amazon.com/dp/B09Q7MXYB2"
"Average Price: $16.60","","4","ECOTREE Eco-friendly Wood & Plastic Free Rainbow Recycled Paper 2 HB Pencils For School and Office Supplies Pre-sharpened12-Pack","ECOTREE","$11.89","5758","191","$68463","07/27/2021","$6.57","602","4.7","$5.32","170","Office Products","B095P6RQR6","https://www.amazon.com/dp/B095P6RQR6"
"Average Rating Number: 1,840","","5","Recycled paper Pencils colored lead (Pack of 12) - 100% Eco Friendly Earth Friendly Pre-sharpened Pencil Non toxic Wood free Coloring Pencils","Three Leaf Pens & Paper","$6.99","45","1","$315","07/22/2019","$2.4","68","4.5","$4.59","57018","Office Products","B07VM7GHQG","https://www.amazon.com/dp/B07VM7GHQG"
"","","6","Ainiv 20 PCS Inkless Magic Pencil Everlasting Pencil Eternal with Macaron Eraser Infinity Reusable Pencil for Writing Drawing with Extra 20 ErasersCute Morandi Pencils Home Office School Supplies","Ainiv","$12.99","42","1","$546","03/18/2022","$7.97","2","3.5","$5.02","60327","Office Products","B09VZ8H453","https://www.amazon.com/dp/B09VZ8H453"
"","","7","Eco Highlighter Pencils - Set of 6 Jumbo Size Neon Colors - Will Not Bleed or Dry Out","Stubby Pencil Studio","$18.99","51","1","$968","10/17/2015","$13.22","118","4.6","$5.77","64975","Office Products","B017135D00","https://www.amazon.com/dp/B017135D00"
"","","8","Ticonderoga Renew Wood-Cased Pencils 2 HB Soft Natural 10 Count (X96110)","Ticonderoga","$3.09","2263","75","$6993","09/28/2016","$-0.29","296","4.8","$3.38","6954","Office Products","B00J0FUMI6","https://www.amazon.com/dp/B00J0FUMI6"
"","","9","Recycled News Papers Plant able Color Pencils Made From Recycled Newspapers Eco Friendly 10 Pack","TREEWISE","$14.99","12","0","$180","01/20/2020","$9.82","6","4.3","$5.17","139202","Office Products","B0842KMQNJ","https://www.amazon.com/dp/B0842KMQNJ"
"","","10","Sprout Pencils | Original Edition | Graphite Plantable Pencils with Flower Herb & Vegetable Seeds | Eco-Friendly Organic Wood | Prime Sustainable Gift Ideal for Drawing Sketching & Shading | 8 Pack","Sprout","$15.99","123","4","$1967","01/17/2018","$10.67","476","4.6","$5.32","50130","Office Products","B07932F8M8","https://www.amazon.com/dp/B07932F8M8"
"","","11","TICONDEROGA Envirostik Natural Wood Pencils Wood-Cased 2 HB Soft Natural 12-Pack (96212) Woodgrain","Ticonderoga","$5.89","966","32","$5690","04/17/2006","$2.09","788","4.7","$3.80","4375","Office Products","B001UXMBC6","https://www.amazon.com/dp/B001UXMBC6"
"","","12","BAZIC Recycled Pencil Newspaper Pencils100% Wood Free Pre-sharpened 2 HB Latex Free Eraser Non Toxic Graphite Paper Pencils (10/Pack) 1-Pack","BAZIC Products","$5.99","70","2","$419","09/09/2020","...","26","4.7","","42380","Office Products","B08HSQ6KDM","https://www.amazon.com/dp/B08HSQ6KDM"
"","","13","Onyx and Green 3-Pack Erasers with Sleeve Recycled Rubber (2202)","Onyx and Green","$7.99","75","2","$599","11/09/2011","$3.87","54","4.6","$4.12","37612","Office Products","B00OKR6SLO","https://www.amazon.com/dp/B00OKR6SLO"
"","","14","U Brands U-ecoSpeckled Hex Mechanical Pencils 12 Count 3139U01-24","U Brands","$14.69","138","4","$2027","10/01/2020","$8.95","13","4.2","$5.74","31263","Office Products","B08LP13FSB","https://www.amazon.com/dp/B08LP13FSB"
"","","15","Sprout Pencils | Special Mix Edition | Colored & Graphite Plantable Pencils with Flower Herb & Vegetable Seeds | Eco-Friendly Organic Wood | Prime Sustainable Gift Ideal for Coloring Books | 8 Pack","Sprout","$15.99","57","1","$911","01/08/2018","$10.67","282","4.5","$5.32","44884","Office Products","B078WS8SXK","https://www.amazon.com/dp/B078WS8SXK"
"","","16","Faber-Castell Grip Colored EcoPencils - 24 Pack Colored Pencils Pre-Sharpened","Faber-Castell","$13.00","450","15","$5850","10/09/2005","$7.98","491","4.8","$5.02","11693","Office Products","B001CTXYEM","https://www.amazon.com/dp/B001CTXYEM"
"","","17","Sprout Pencils | Spread the Love Edition | Graphite Plantable Pencils with Flower Herb & Vegetable Seeds | Eco-Friendly Organic Wood | Prime Sustainable Gift with Heart-Warming Quotes | 5 Pack","Sprout","$11.99","83","2","$995","10/03/2018","$7.27","1266","4.7","$4.72","57824","Office Products","B07J1XF29K","https://www.amazon.com/dp/B07J1XF29K"
"","","18","Sprout Pencils | Happy Bee Edition | Graphite Plantable Pencils with Bee-friendly Flower Herb & Vegetable Seeds | Eco-Friendly Organic Wood | Prime Sustainable Gift with Inspirational Quotes | 5 Pack","Sprout","$11.99","90","3","$1079","05/25/2021","$7.27","407","4.6","$4.72","47913","Office Products","B095WR87L9","https://www.amazon.com/dp/B095WR87L9"
"","","19","Sprout Pencils | Plant a Tree Edition | Graphite Plantable Pencils with Spruce Tree Seeds | Eco-Friendly Organic Wood | Prime Sustainable Gift Engraved with Inspirational Quotes | 5 Pack","Sprout","$9.99","45","1","$450","12/10/2020","$5.57","71","4.7","$4.42","61059","Office Products","B08QCY8WGN","https://www.amazon.com/dp/B08QCY8WGN"
"","","20","Sprout | Teacher's Edition | Graphite Plantable Pencils with Flower Herb & Vegetable Seeds | Eco-Friendly Organic Wood | Prime Sustainable Gift for Teachers Creative Kids & School Students | 32 Pack","Sprout","$49.99","44","1","$2200","07/01/2018","$38.95","77","4.5","$11.04","103096","Office Products","B07F6G3757","https://www.amazon.com/dp/B07F6G3757"
"","","21","Onyx and Green 24 Pack of Colored Pencils Pre-Sharpened Made from Recycled Newspaper (8002)","Onyx and Green","$18.68","0","0","$0","03/30/2017","$12.81","30","4","$5.87","206103","Office Products","B072HGFV8C","https://www.amazon.com/dp/B072HGFV8C"
"","","22","Xeno Natural Bamboo Body Mechanical Pencil with Leads Eraser SET 0.5mm HB B Pb Free Chrome Plating","Xeno","$10.99","0","0","$0","05/31/2020","$5.8","3","3.6","$5.19","278115","Office Products","B089G7XLF7","https://www.amazon.com/dp/B089G7XLF7"
"","","23","2B Pencil 50-Pack Bundle Natural Wooden Hexagonal Pencils in a Bucket Smooth Writing for Computer Scoring Exams Schools Offices Drawing Sketching","GHKJOK","$11.49","230","7","$2643","03/23/2020","$6.7","65","4.6","$4.79","25733","Office Products","B08698HSHL","https://www.amazon.com/dp/B08698HSHL"
"","","24","Sprout Pencils | Mindful Thoughts Edition | Graphite Plantable Pencils with Flower Herb & Vegetable Seeds | Eco-Friendly Organic Wood | Prime Sustainable Gift with Inspirational Quotes | 5 Pack","Sprout","$11.99","92","3","$1103","06/17/2018","$7.27","1441","4.7","$4.72","43952","Office Products","B07DTKFQG9","https://www.amazon.com/dp/B07DTKFQG9"
"","","25","Onyx and Green 2-Pack Mechanical Pencils HB 0.5 mm Bamboo/Recycled Plastic (1404)","Onyx and Green","$9.51","0","0","$0","09/29/2014","$5.16","11","3.6","$4.35","266666","Office Products","B00NMU571M","https://www.amazon.com/dp/B00NMU571M"
"","","26","The CREATOR - PLANTABLE Pens One pen reduces 6g of plastic added to the environment Eco Friendly Go Green - Save Earth Give a gift that speaks to the Heart Pack of (12)","Eco Friendly","$17.60","75","2","$1320","07/10/2021","$11.42","14","4.6","$6.18","59629","Office Products","B0994TNYT4","https://www.amazon.com/dp/B0994TNYT4"
"","","27","Arteza School Pencils HB 2 Pack of 96 Wood-Cased Graphite Pencils in Bulk Pre-Sharpened with Erasers Office & School Supplies for Exams and Classrooms","ARTEZA","$19.99","6520","217","$130335","09/04/2017","$11.85","5021","4.8","$8.14","230","Office Products","B076H8WK7W","https://www.amazon.com/dp/B076H8WK7W"
"","","28","ThEast 30 Pieces Rainbow Colored Pencils 4 Color in 1 Pencils for Kids Assorted Colors for Drawing Coloring Sketching Pencils For Drawing Stationery Bulk Pre-sharpenedSimple Box Packaging","ThEast","$9.99","1541","51","$15395","02/28/2017","$4.95","1808","4.7","$5.04","6411","Office Products","B07HJ379FW","https://www.amazon.com/dp/B07HJ379FW"
"","","29","Eco Friendly earthbound CREATIONS Eco friendly Wood & Plastic Free Handmade Rainbow Recycled Paper 2 HB Pencils For School and Office Supplies","Eco Friendly","$5.50","0","0","$0","02/03/2022","...","0","","","310431","Office Products","B09RT9X61P","https://www.amazon.com/dp/B09RT9X61P"
"","","30","Koala Tools | Bear Claw Pencils (pack of 6) - Fat Thick Strong Triangular Grip Graphite 2B Lead with Eraser - Suitable for Kids Art Drawing Drafting Sketching & Shading","KOALA TOOLS","$11.97","1788","59","$21402","05/25/2016","$7.25","2483","4.8","$4.72","2995","Office Products","B01G7R0D5Q","https://www.amazon.com/dp/B01G7R0D5Q"
"","","31","Agile Eco Friendly Pens (Pack of 50) - Plastic Free Eco Pens Sustainably made from Kraft Paper & Steel - Eco Friendly Gifts & Sustainable Gifts - Eco Friendly Products from - Agile Home and Garden","Agile Home and Garden","$24.99","69","2","$1724","12/21/2021","$17.47","112","4.7","$7.52","50609","Office Products","B08FV9TY4K","https://www.amazon.com/dp/B08FV9TY4K"
"","","32","12 Pcs Highlighter Pencils Bright Dry Neon Colored Wooden Highlighters Assorted Colors for Writing Drawing Sketching Inkjet Paper Copy Fax 6 Colors Includes 2 Pcs Pencil Sharpeners","Sabary","$11.99","30","1","$360","04/25/2022","$7.27","0","","$4.72","92620","Office Products","B09YV98YT2","https://www.amazon.com/dp/B09YV98YT2"
"","","33","Zog Kraft Paper Barrel Writing PenEco-Friendly PensBallpoint Pen 1.0mm Fine Point PenBlack Ink 10pcs (Black)","Zog","$7.99","60","2","$479","04/27/2020","$3.87","68","4.5","$4.12","63765","Office Products","B087R9VGQR","https://www.amazon.com/dp/B087R9VGQR"
"","","34","Pencils 2 HB Pre-sharpened Pencils with Eraser Cute Pencils Graphite Pencils Sketch Pencils Birthday Pencils Wood-Cased Pencils Gifts Pencils for Kids Adults School Office 12 Pack (Pink & Yellow)","ECOTREE","$10.99","3395","113","$37311","02/23/2022","$6.42","85","4.6","$4.57","1489","Office Products","B09S5WF79D","https://www.amazon.com/dp/B09S5WF79D"
"","","35","24 Pieces Rainbow Paper Pencils Eco-friendly Paper Pencils Set Pre-Sharpened 2 HB Pencils with Eraser 4 Colors Paper Pencils for School and Office Supplies","Droutti","$13.99","23","0","$322","10/07/2021","$8.82","8","4.6","$5.17","101941","Office Products","B09J11QL9N","https://www.amazon.com/dp/B09J11QL9N"
"","","36","TICONDEROGA Pencils Wood-Cased Pre-Sharpened Graphite 2 HB Soft Yellow 30-Pack (X13830)","Dixon Ticonderoga","$6.29","64566","2152","$406120","03/29/2011","$1.58","34077","4.8","$4.71","1","Office Products","B006CSPZK4","https://www.amazon.com/dp/B006CSPZK4"
"","","37","BIC Xtra-Precision Mechanical Pencils With Erasers Fine Point (0.5mm) 24-Count Pack Mechanical Drafting Pencil Set","BIC","$3.94","20581","686","$81089","01/01/2007","$-0.19","20977","4.8","$4.13","112","Office Products","B001CDEUBO","https://www.amazon.com/dp/B001CDEUBO"
"","","38","Pencils 2 HB Pencils Pre-sharpened Pencils Number 2 Pencils Rainbow Pencils Recycled Pencils Eco Pencils with Erasers 12 Pack","ECOTREE","$14.99","3558","118","$53334","12/05/2021","$9.82","174","4.8","$5.17","1028","Office Products","B09MLDBL44","https://www.amazon.com/dp/B09MLDBL44"
"","","39","BIC Velocity Side Clic Mechanical Pencil Medium Point (0.7mm) Black Soft Comfortable Grip 12-Count","BIC","$14.09","15","0","$211","11/03/2016","$8.44","91","4.5","$5.65","135346","Office Products","B01M7YH6M1","https://www.amazon.com/dp/B01M7YH6M1"
"","","40","40 Pieces Scented Pencils Welcome Back to School Pencils HB Pencils Graphite Pencil Cylinder Wood Pencils with Fruit Elements for School Stationery Party Reward Supplies 10 Styles (Fruit Style)","Outus","$12.99","400","13","$5196","05/24/2021","$7.97","137","4","$5.02","10501","Office Products","B095SC3DVF","https://www.amazon.com/dp/B095SC3DVF"
"","","41","Deli 36 Pack Colored Pencils with Built-in Sharpener in Tube Cap Vibrant Color Presharpened Pencils for School Kids Teachers Soft Core Art Drawing Pencils for Coloring Sketching and Painting","Leven","$10.39","5642","188","$58620","09/22/2020","$5.06","2841","4.6","$5.33","699","Office Products","B08RBQYDWT","https://www.amazon.com/dp/B08RBQYDWT"
"","","42","Bamboo Retractable Ballpoint Pen(12 pack)Black ink 1mm Sustainable Pens for Journaling Writing Office Supplies Eco Friendly Products Set Pens","JINFUSI","$9.99","104","3","$1039","06/09/2021","$4.95","237","4.4","$5.04","46699","Office Products","B08Z7J3ZJV","https://www.amazon.com/dp/B08Z7J3ZJV"
"","","43","BIC Mechanical Pencil Variety Pack Number 2 Mechanical Pencils With Erasers Fine Point (0.5mm) Medium Point (0.7mm) and Thick Point (0.9mm) 60 Count Bulk Mechanical Pencils for School or Work","BIC","$10.39","8194","273","$85136","10/27/2018","$4.31","11296","4.8","$6.08","348","Office Products","B07JM8HF56","https://www.amazon.com/dp/B07JM8HF56"
"","","44","Agile Eco Friendly Pens (Pack of 24) - Plastic Free Eco Pens Sustainably made from Kraft Paper & Steel - Eco Friendly Gifts & Sustainable Gifts - Eco Friendly Products from - Agile Home and Garden","Agile Home and Garden","$11.99","146","4","$1751","03/12/2020","$7.27","427","4.6","$4.72","54150","Office Products","B085WBZRHQ","https://www.amazon.com/dp/B085WBZRHQ"
"","","45","Mammoth Jumbo Pencils for Preschoolers Toddlers Kids & Adults - 12 Pack - Fat Barrel Big Grip Easy to Hold and Write - Cedar Graphite Core Natural Finish Sharpened Made in USA","America Standards","$9.99","257","8","$2567","04/22/2021","$4.95","114","4.6","$5.04","26418","Office Products","B093CNQ8V2","https://www.amazon.com/dp/B093CNQ8V2"
"","","46","12 Pack Cool Pencils for KidsRainbow Pencils 2 HB Pencils For SchoolOffice Eco-friendly Wood & PlasticPre-sharpened Pencils for Kids (Rainbow pencils)","Xlong","$9.99","75","2","$749","03/24/2022","$5.57","28","3.7","$4.42","49648","Office Products","B09WH4Y1L2","https://www.amazon.com/dp/B09WH4Y1L2"
"","","47","6 Sets Inkless Everlasting Pencil Infinity Magic Pencil with Eraser Sustainable and Tree-Friendly Cute Forever Pencil for Kids Writing Drawing (6 Pencils + 6 Erasers + 6 Replacement Pen Tips)","WOODZI","$13.99","42","1","$588","02/19/2022","$8.35","10","4.5","$5.64","133893","Office Products","B09SXTK81N","https://www.amazon.com/dp/B09SXTK81N"
"","","48","Eco Highlighter Pencils - Set of 5 Colors - Will Not Bleed or Dry Out","Stubby Pencil Studio","$16.99","4","0","$68","03/26/2013","$11.52","54","4.5","$5.47","196172","Office Products","B00K6NRRBG","https://www.amazon.com/dp/B00K6NRRBG"
"","","49","20 Pcs Inspirational Pencils Compliment Pencils with Motivational Sayings 2 Pencils Back to School Pencils Cute Fun Pencils for Kids Girls Student Teacher (Bright ColorCompliment Style)","Spakon","$9.56","168","5","$1606","10/18/2021","$5.21","43","4.7","$4.35","23025","Office Products","B09JRXV97W","https://www.amazon.com/dp/B09JRXV97W"
"","","50","24 Pieces Rainbow Paper Pencils Pre-Sharpened Pencils Friendly Pencils Rainbow HB Pencils White Barrel Graphite Pencils for Teachers Students Office Writing Drawing Sketching","Outus","$9.99","191","6","$1908","09/24/2021","$5.42","42","3.6","$4.57","15385","Office Products","B09H417NZ5","https://www.amazon.com/dp/B09H417NZ5"
"","","51","Eco-friendly wooden ballpoint pen pencil set natural log color walnut wood maple bamboo wood cork suitable for administrative business office supplies with gift box-Kailong (style12)","Kailong","$7.99","125","4","$999","06/02/2021","$3.87","139","4.4","$4.12","45097","Office Products","B0925Q6RHC","https://www.amazon.com/dp/B0925Q6RHC"
"","","52","Staedtler Textsurfer Dry Highlighter Pencil 128 64 Drawing for Writing Sketching Inkjetpapercopyfax(pack of 4) (Yellow 4 Pencils)","STAEDTLER","$8.25","72","2","$594","03/09/2015","$4.09","200","4.5","$4.16","50878","Office Products","B00UHJJGVI","https://www.amazon.com/dp/B00UHJJGVI"
"","","53","Ainiv 32PCS Eco-friendly Wood & Plastic Free Recycled Rainbow Paper Pencils 2 HB Pencils Number 2 Pencils Erasers Toppers with Pencil Sharpener Macaron Colored Pencils for School and Office Supplies","Ainiv","$19.99","48","1","$960","04/17/2022","$13.22","0","","$6.77","41650","Office Products","B09Y666SY5","https://www.amazon.com/dp/B09Y666SY5"
"","","54","42 Pieces Scented Pencils Fun Pencil with Eraser Cartoon Pencil Toppers Fruit Pencil Toppers with Pencil Toppers Lovely Wood Pencil with Fruit Element Graphite Pencil","Leinuosen","$17.99","210","7","$3778","04/13/2022","$11.52","3","3.5","$6.47","20409","Office Products","B09XX7QH2T","https://www.amazon.com/dp/B09XX7QH2T"
"","","55","BIC Xtra-Sparkle Mechanical Pencil Medium Point (0.7 mm) 24-Count Refillable Design for Long-Lasting Use","BIC","$6.49","11579","385","$75148","02/29/2008","$1.98","34164","4.8","$4.51","162","Office Products","B0007L1VLO","https://www.amazon.com/dp/B0007L1VLO"
"","","56","Environmentally Friendly Wooden Pencils (30 Pcs Per Barrel) Triangular Grip Pen Design Graphite HB Lead Core with Eraser Suitable for Children and Adults to Write Sketches and Paint","DMXM","$12.99","150","5","$1949","05/22/2021","$7.27","56","4.5","$5.72","36185","Office Products","B0915M3WMY","https://www.amazon.com/dp/B0915M3WMY"
"","","57","GANSSIA Colorful Series Design 0.7mm Mechanical Pencils Pack of 8 Pcs","GANSSIA","$9.99","619","20","$6184","08/08/2016","$5.57","1270","4.5","$4.42","6496","Office Products","B01K1SBKVS","https://www.amazon.com/dp/B01K1SBKVS"
"","","58","Dixon Ticonderoga Wood-Cased 2 Pencils Box of 24 Black (13926)","Ticonderoga","$8.59","7811","260","$67096","06/21/2017","$3.76","10833","4.8","$4.83","320","Office Products","B004X4KRPM","https://www.amazon.com/dp/B004X4KRPM"
"","","59","Graphite Smencils Cylinder - HB 2 Scented Pencils 50 Count Gifts for Kids Party Favors Classroom Rewards","Scentco","$79.99","292","9","$23357","04/04/2016","$62.2","284","4.7","$17.79","26212","Office Products","B00G70XDKG","https://www.amazon.com/dp/B00G70XDKG"
"","","60","60 Pcs Inspirational Pencils Personalized Pencils with Name Cute Pencils Motivational Pencils for Student Color Changing Mood Pencils Heat Activated Pencils for Kids School (Multicolor)","Gersoniel","$19.99","250","8","$4998","12/12/2021","$13.4","19","4.4","$6.59","15611","Office Products","B09NHQL5V9","https://www.amazon.com/dp/B09NHQL5V9"
"","","61","G.T. Luscombe Company Inc. Bible Dry Highlighting Kit | No Bleed Eco-Friendly Refillable Dry Highlighters | No Sharpening | No Smearing or Fading | Vibrant Colors Yellow Blue Pink Green (Set of 4)","G.T. Luscombe Company Inc","$12.99","456","15","$5923","02/28/2010","$8.12","1508","4.6","$4.87","21059","Office Products","B003AHIK7U","https://www.amazon.com/dp/B003AHIK7U"
"","","62","Etmact 50 Pack Assorted Colorful Cartoon Animal Pencil With Eraser Novelty Dot & Stripe Giant Eraser Topper Kids Pencils Kid Pencils Pencil With Eraser Animal Pens Pencils Bulk For Kids Animal Pencill","Etmact","$13.99","1126","37","$15753","11/01/2017","$8.35","634","4.4","$5.64","5529","Office Products","B07748L3GG","https://www.amazon.com/dp/B07748L3GG"
"","","63","Elfwoods 12 Colored Pencils Pack of 6 Eco-Friendly Colored Pencils for Kids Assorted Colors for Coloring and Drawing 72 Count","elfwoods","$15.00","30","1","$450","04/29/2021","$7.61","4","4.7","$7.39","86666","Office Products","B093WPLJPB","https://www.amazon.com/dp/B093WPLJPB"
"","","64","Ticonderoga Pencils Wood-Cased Graphite 2 HB Soft Yellow 12-Pack (13882)","Ticonderoga","$2.49","35826","1194","$89207","12/18/2008","$-0.8","11148","4.8","$3.29","64","Office Products","B001AZ1D3C","https://www.amazon.com/dp/B001AZ1D3C"
"","","65","finenolo 72 Pack Colored Pencils for Adult Coloring Books Soft Core Art Drawing Pencils for Artists Kids Beginners Coloring Pencils Set with Built-in Sharpener for Coloring Sketching and Painting","finenolo","$15.99","260","8","$4157","03/16/2022","$9.07","9","4.7","$6.92","12420","Office Products","B09VSR9Z1P","https://www.amazon.com/dp/B09VSR9Z1P"
"","","66","Short Jumbo Pencils for Kids Preschoolers Kindergarten Toddlers & Beginners - 12 Fat Pencils and 1 Sharpener & Eraser Pencils 2 Triangle Grip Big Pencils Kids Pencils (Color DIY)","Pencil Buddies","$7.99","294","9","$2349","02/24/2022","$3.87","46","4.5","$4.12","19539","Office Products","B09M2MLMJR","https://www.amazon.com/dp/B09M2MLMJR"
"","","67","Cute Pencils for Kids Fun Pencil with Erasers Toppers Woodcased 2 Pencils for School Classroom(12 Pack)","BUSHIBU","$7.99","1136","37","$9077","09/15/2016","$3.02","927","4.4","$4.97","4287","Office Products","B07544TX37","https://www.amazon.com/dp/B07544TX37"
"","","68","Greenica Dreams Black Plantable seed Pencils| Eco Friendly| Drawing| Writing| Gifting (Pack of of 200)","Greenica Dreams","$72.00","0","0","$0","07/24/2022","...","0","","","430114","Office Products","B0B6CWKZDH","https://www.amazon.com/dp/B0B6CWKZDH"
"","","69","Eco newspaper pencil-120 pieces(1 Pack) 2B made from 100% recycled newspaper pencil for writing/drawing/design for office/schools","Ecopencils","$52.99","0","0","$0","12/30/2019","$39.25","2","4.6","$13.74","230314","Office Products","B083BYF268","https://www.amazon.com/dp/B083BYF268"
"","","70","Madisi Assorted Colorful Pencils Incentive Pencils2 HB 10 Designs 150 Pack pencils bulk for kids","Madisi","$19.99","995","33","$19890","09/17/2018","$11.85","898","4.8","$8.14","5753","Office Products","B07HGPXPK5","https://www.amazon.com/dp/B07HGPXPK5"
